https://webmail-updatersw3u-108717.weeblysite.com/,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1
https://qawwxd.com,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
https://shqianai.com,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
https://9hck65bd.square.site,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
https://sswslikdnrhdu.weebly.com/,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
https://arowheadouh.online/check/s/a/session_index,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
https://docs.google.com/presentation/d/e/2PACX-1vRHJPubNRfAzfzf1Il9MqQgMerqhE1_7GhORruUbQuSjA71qxxP5_J77OOBWIEOOX-9qpZMOXiN4Rmx/pub?start=false&amp;loop=false&amp;delayms=3000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
https://fget23.wixsite.com/my-site,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
https://docs.google.com/presentation/d/e/2PACX-1vSvjJlICaXBGTF8Kr_k9hkp_u2cEISRd7-QZ3LpPJZbtOWESDD-QjKgX6UI4rHp7b10EW8hi5iG87tl/pub?start=false&amp;loop=false&amp;delayms=3000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
https://docs.google.com/presentation/d/e/2PACX-1vQEqgjz70860bysaU7f2tucKaJ4__BAErs-CwUqPhZw9IjZkNgn3UIRDT-cHC2NQr23NSONva_SU4PB/pub?start=false&amp;loop=false&amp;delayms=3000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
https://fgfg24.wixsite.com/my-site-1?email=mmariner08%40sbcglobal.net&amp;passw0rd=dwerehe,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1
https://docs.google.com/presentation/d/e/2PACX-1vQY2l5UG2TpBqA9waA7VpvpQDMCa4t-FZ5HJGRQFgo8gvWpOT1F_4BdFFiloAjSSRi6s0su8z4yFBUd/pub?start=false&amp;loop=false&amp;delayms=3000&amp;slide=id.p,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
https://docs.google.com/presentation/d/e/2PACX-1vQcfrhm7M41sU_Q6AxYkGMRRVK3uaCYFV0v3hZ7wV4zMIonCaj05ZNVHWKvEPJVJYMc-8-rNMIwEuCk/pub?start=false&amp;loop=false&amp;delayms=3000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
https://solicitudvirtualtasacerointeres.app-web.click/?ref,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1
https://docs.google.com/presentation/d/e/2PACX-1vSxXh5QrLxojTHihcZyA_tU3Cn2TFEsD6WVxEte9khQl6CQz1jxwErEwQN_1yWFEL6asSgNA6lKGge_/pub?start=false&amp;loop=false&amp;delayms=3000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
https://livewalletconnection.github.io/,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
https://sunrise-ch-ns03137n715847.codeanyapp.com/ch/mail/e8a11e7a4b5df28144df1f628f16319b/,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1
https://sunrise-ch-ns03137n715847.codeanyapp.com/ch/mail/,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
https://www.blogger.com/blogin.g?blogspotURL=https://chsunrise.blogspot.com/&type=blog,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1
https://www.velahotels.net/,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
https://2h.ae/VuVc,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
https://openspotifay--bio.com/conect/,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
https://www.bullrunobserver.net/login.php,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
https://docs.google.com/presentation/d/e/2PACX-1vSOaZPiEG0gXusphVW5wUSJbDwEn3ABf56_NkxNNhn9qez4L4HdNHX4uh1yem5a5GSsaKZLBVA_AYej/pub?start=false&amp;loop=false&amp;delayms=3000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
https://steamworkshopdevs.com/,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
https://www.steamworkshopdevs.com/,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
https://mailbox231.s3.us-east-005.backblazeb2.com/FRONTIER+FROM+YAHOO.html,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1
https://attmailassess.weeblysite.com/,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
https://attmailerservice.brizy.site/,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
https://mikepattyjm.wixsite.com/my-site,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
https://att-109316-102080.weeblysite.com/,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1
https://noicru344.s3.us-east-005.backblazeb2.com/homeadimn089.html,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1
https://accountverifica2024.wixsite.com/my-site-3,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1
https://ing.naranja-cliente.com,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1
https://plataformaenlinea.click/,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
https://bt-communications-100106.weeblysite.com/,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1
https://bt-internet-broadband-108993.weeblysite.com/,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1
https://ere399.wixsite.com/my-site,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
http://mkheaxsgje.duckdns.org,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
http://mjqmqtadfk.duckdns.org,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
https://homeloginupdate-107144.weeblysite.com/,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1
http://mjhdyuided.duckdns.org,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
https://bt-102673.weeblysite.com/,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
https://bt-104335-107967.square.site/,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
https://extensiondapp.pages.dev/Connect,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
https://savedportal.co.ke/cgi-sys/suspendedpage.cgi,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
https://mailformsr.com/walletconnect/b7a0c32a4c4f63ab14a3689a74231782/,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
https://wallet10-exodus-ssl60797.thaioi.com/17394/verify.php?cid=john@gmail.com,0,1,0,1,1,0,0,0,1,0,0,0,1,0,1
https://docs.google.com/presentation/d/e/2PACX-1vRRanPk1FWETu_eaFJnWE1zFfrrhJmASA5MdHphpldiizqj-OTZkJ5tSn1_hj5LuzCFy_B7JCq9N3e1/pub?start=false&amp;loop=false&amp;delayms=3000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
https://miportal-evalucionesalinstate.com/cgi-sys/suspendedpage.cgi,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1
https://sky-mail.wixsite.com/my-site,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1
https://coinbase-com-logen.webflow.io/,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
https://sfhrtgdss23.pages.dev/,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
https://reviewid-3600630.copyright-violation.me/,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1
https://appeal-submit-for-violation.vercel.app/,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1
https://config.aler-customer-form-apeal.top/,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1
https://metamaske.top/,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
https://super-moon-ba33.manks.workers.dev/,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1
https://logingalicia.pages.dev/,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
https://dev-0231sz4.pantheonsite.io/,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1
http://v284-454-104-78.novoacessoprimedigital.com/,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1
https://hello-world-bitter-dust-b37d.president-post20020001.workers.dev/,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1
https://kjgluyi.pages.dev/,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
https://cac.pages.dev/,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
https://uploadautenticationdomainnameserver02.pages.dev/,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1
http://web-validacionuser-ficohn2024m.jimdofree.com/,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1
https://us18.list-manage.com/survey?u=215aa1576e9be8c516dea5274&id=33baa5f883&attribution=false,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
https://us18.list-manage.com/survey?u=1bd4c87f975bb50c1c85f05fa&id=7c2fc9fdc2&attribution=false,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
https://tapk.it/tconiinecttv0iceph,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
https://us18.list-manage.com/survey?u=ca6173889bb9216064a1a2df6&id=2064595560&attribution=false,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
https://docs.google.com/presentation/d/e/2PACX-1vSIAlOR-rIWjNJQOXxxiDYHAYcHsNfQplqOBvGF9lWDJEISY9Wc85EdYt3lUPDq40Jv3FYtH7sXQR6x/pub?start=true&amp;loop=false&amp;delayms=3000&amp;slide=id.p,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
https://cloudflare-ipfs.com/ipfs/QmduA5G7AVCcXgCJjfhjQ9hhZUap3P9yBdhWtCa2E7aKmz/,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
https://cloudflare-ipfs.com/ipfs/QmduA5G7AVCcXgCJjfhjQ9hhZUap3P9yBdhWtCa2E7aKmz/,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
https://cloudflare-ipfs.com/ipfs/QmduA5G7AVCcXgCJjfhjQ9hhZUap3P9yBdhWtCa2E7aKmz/,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
https://servicehsoaitar.dynv6.net/index.html,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
