https://21tsrzkb.square.site/,1,https://21tsrzkb.square.site/,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,,
https://webmail-updatersw3u-108717.weeblysite.com/,1,https://webmail-updatersw3u-108717.weeblysite.com/,0,0,0,1,0,0,0,1,0,0,0,0,0,0,,
https://9hck65bd.square.site,1,https://9hck65bd.square.site/,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,,
https://sswslikdnrhdu.weebly.com/,1,https://sswslikdnrhdu.weebly.com/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
https://docs.google.com/presentation/d/e/2PACX-1vRHJPubNRfAzfzf1Il9MqQgMerqhE1_7GhORruUbQuSjA71qxxP5_J77OOBWIEOOX-9qpZMOXiN4Rmx/pub?start=false&amp;loop=false&amp;delayms=3000,1,https://docs.google.com/presentation/d/e/2PACX-1vRHJPubNRfAzfzf1Il9MqQgMerqhE1_7GhORruUbQuSjA71qxxP5_J77OOBWIEOOX-9qpZMOXiN4Rmx/pub?start=false&amp;loop=false&amp;delayms=3000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,
https://fget23.wixsite.com/my-site,1,https://fget23.wixsite.com/my-site,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,,
https://docs.google.com/presentation/d/e/2PACX-1vSvjJlICaXBGTF8Kr_k9hkp_u2cEISRd7-QZ3LpPJZbtOWESDD-QjKgX6UI4rHp7b10EW8hi5iG87tl/pub?start=false&amp;loop=false&amp;delayms=3000,1,https://docs.google.com/presentation/d/e/2PACX-1vSvjJlICaXBGTF8Kr_k9hkp_u2cEISRd7-QZ3LpPJZbtOWESDD-QjKgX6UI4rHp7b10EW8hi5iG87tl/pub?start=false&amp;loop=false&amp;delayms=3000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,
https://docs.google.com/presentation/d/e/2PACX-1vQEqgjz70860bysaU7f2tucKaJ4__BAErs-CwUqPhZw9IjZkNgn3UIRDT-cHC2NQr23NSONva_SU4PB/pub?start=false&amp;loop=false&amp;delayms=3000,1,https://docs.google.com/presentation/d/e/2PACX-1vQEqgjz70860bysaU7f2tucKaJ4__BAErs-CwUqPhZw9IjZkNgn3UIRDT-cHC2NQr23NSONva_SU4PB/pub?start=false&amp;loop=false&amp;delayms=3000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,
https://fgfg24.wixsite.com/my-site-1?email=mmariner08%40sbcglobal.net&amp;passw0rd=dwerehe,1,https://fgfg24.wixsite.com/my-site-1?email=mmariner08%40sbcglobal.net&amp;passw0rd=dwerehe,1,0,0,0,0,0,0,0,0,0,0,0,1,-1,,
https://docs.google.com/presentation/d/e/2PACX-1vQY2l5UG2TpBqA9waA7VpvpQDMCa4t-FZ5HJGRQFgo8gvWpOT1F_4BdFFiloAjSSRi6s0su8z4yFBUd/pub?start=false&amp;loop=false&amp;delayms=3000&amp;slide=id.p,1,https://docs.google.com/presentation/d/e/2PACX-1vQY2l5UG2TpBqA9waA7VpvpQDMCa4t-FZ5HJGRQFgo8gvWpOT1F_4BdFFiloAjSSRi6s0su8z4yFBUd/pub?start=false&amp;loop=false&amp;delayms=3000&amp;slide=id.p,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,
https://docs.google.com/presentation/d/e/2PACX-1vQcfrhm7M41sU_Q6AxYkGMRRVK3uaCYFV0v3hZ7wV4zMIonCaj05ZNVHWKvEPJVJYMc-8-rNMIwEuCk/pub?start=false&amp;loop=false&amp;delayms=3000,1,https://docs.google.com/presentation/d/e/2PACX-1vQcfrhm7M41sU_Q6AxYkGMRRVK3uaCYFV0v3hZ7wV4zMIonCaj05ZNVHWKvEPJVJYMc-8-rNMIwEuCk/pub?start=false&amp;loop=false&amp;delayms=3000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,
https://docs.google.com/presentation/d/e/2PACX-1vSxXh5QrLxojTHihcZyA_tU3Cn2TFEsD6WVxEte9khQl6CQz1jxwErEwQN_1yWFEL6asSgNA6lKGge_/pub?start=false&amp;loop=false&amp;delayms=3000,1,https://docs.google.com/presentation/d/e/2PACX-1vSxXh5QrLxojTHihcZyA_tU3Cn2TFEsD6WVxEte9khQl6CQz1jxwErEwQN_1yWFEL6asSgNA6lKGge_/pub?start=false&amp;loop=false&amp;delayms=3000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,
https://livewalletconnection.github.io/,1,https://livewalletconnection.github.io/,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,,
https://www.blogger.com/blogin.g?blogspotURL=https://chsunrise.blogspot.com/&type=blog,1,https://www.blogger.com/blogin.g?blogspotURL=https://chsunrise.blogspot.com/&type=blog,1,0,0,0,0,1,0,0,0,0,0,0,1,-1,,
https://2h.ae/VuVc,1,https://2h.ae/VuVc,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,,
https://docs.google.com/presentation/d/e/2PACX-1vSOaZPiEG0gXusphVW5wUSJbDwEn3ABf56_NkxNNhn9qez4L4HdNHX4uh1yem5a5GSsaKZLBVA_AYej/pub?start=false&amp;loop=false&amp;delayms=3000,1,https://docs.google.com/presentation/d/e/2PACX-1vSOaZPiEG0gXusphVW5wUSJbDwEn3ABf56_NkxNNhn9qez4L4HdNHX4uh1yem5a5GSsaKZLBVA_AYej/pub?start=false&amp;loop=false&amp;delayms=3000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,
https://mailbox231.s3.us-east-005.backblazeb2.com/FRONTIER+FROM+YAHOO.html,1,https://mailbox231.s3.us-east-005.backblazeb2.com/FRONTIER+FROM+YAHOO.html,0,0,0,1,0,0,0,1,0,0,0,0,0,1,,
https://attmailassess.weeblysite.com/,1,https://attmailassess.weeblysite.com/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
https://attmailerservice.brizy.site/,1,https://attmailerservice.brizy.site/,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
https://mikepattyjm.wixsite.com/my-site,1,https://mikepattyjm.wixsite.com/my-site,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,,
https://att-109316-102080.weeblysite.com/,1,https://att-109316-102080.weeblysite.com/,0,0,0,1,0,0,0,1,0,0,0,0,0,0,,
https://noicru344.s3.us-east-005.backblazeb2.com/homeadimn089.html,1,https://noicru344.s3.us-east-005.backblazeb2.com/homeadimn089.html,0,0,0,1,0,0,0,1,0,0,0,0,0,1,,
https://accountverifica2024.wixsite.com/my-site-3,1,https://accountverifica2024.wixsite.com/my-site-3,0,0,0,0,0,0,0,1,0,0,0,0,1,-1,,
https://plataformaenlinea.click/,1,https://plataformaenlinea.click/,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,
https://bt-communications-100106.weeblysite.com/,1,https://bt-communications-100106.weeblysite.com/,0,0,0,1,0,0,0,1,0,0,0,0,0,0,,
https://bt-internet-broadband-108993.weeblysite.com/,1,https://bt-internet-broadband-108993.weeblysite.com/,0,0,0,1,0,0,0,1,0,0,0,0,0,0,,
https://ere399.wixsite.com/my-site,1,https://ere399.wixsite.com/my-site,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,,
https://homeloginupdate-107144.weeblysite.com/,1,https://homeloginupdate-107144.weeblysite.com/,0,0,0,1,0,0,0,1,0,0,0,0,0,0,,
https://bt-102673.weeblysite.com/,1,https://bt-102673.weeblysite.com/,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,
https://bt-104335-107967.square.site/,1,https://bt-104335-107967.square.site/,0,0,0,1,0,0,0,0,0,0,0,0,0,-1,,
https://extensiondapp.pages.dev/Connect,1,https://extensiondapp.pages.dev/Connect,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,,
https://savedportal.co.ke/cgi-sys/suspendedpage.cgi,1,https://savedportal.co.ke/cgi-sys/suspendedpage.cgi,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,
https://docs.google.com/presentation/d/e/2PACX-1vRRanPk1FWETu_eaFJnWE1zFfrrhJmASA5MdHphpldiizqj-OTZkJ5tSn1_hj5LuzCFy_B7JCq9N3e1/pub?start=false&amp;loop=false&amp;delayms=3000,1,https://docs.google.com/presentation/d/e/2PACX-1vRRanPk1FWETu_eaFJnWE1zFfrrhJmASA5MdHphpldiizqj-OTZkJ5tSn1_hj5LuzCFy_B7JCq9N3e1/pub?start=false&amp;loop=false&amp;delayms=3000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,
https://miportal-evalucionesalinstate.com/cgi-sys/suspendedpage.cgi,1,https://miportal-evalucionesalinstate.com/cgi-sys/suspendedpage.cgi,0,0,0,1,0,0,0,1,0,0,0,0,1,0,,
https://sky-mail.wixsite.com/my-site,1,https://sky-mail.wixsite.com/my-site,0,0,0,1,0,0,0,0,0,0,0,0,1,-1,,
https://coinbase-com-logen.webflow.io/,1,https://coinbase-com-logen.webflow.io/,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,
https://sfhrtgdss23.pages.dev/,1,https://sfhrtgdss23.pages.dev/,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,,
https://appeal-submit-for-violation.vercel.app/,1,https://appeal-submit-for-violation.vercel.app/,0,0,0,1,0,0,0,1,0,0,0,0,1,-1,,
https://super-moon-ba33.manks.workers.dev/,1,https://super-moon-ba33.manks.workers.dev/,0,0,0,1,0,0,0,1,0,0,0,0,1,-1,,
https://logingalicia.pages.dev/,1,https://logingalicia.pages.dev/,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,,
https://dev-0231sz4.pantheonsite.io/,1,https://dev-0231sz4.pantheonsite.io/,0,0,0,1,0,0,0,0,0,0,0,0,1,-1,,
https://hello-world-bitter-dust-b37d.president-post20020001.workers.dev/,1,https://hello-world-bitter-dust-b37d.president-post20020001.workers.dev/,0,0,0,1,0,0,0,1,0,0,0,0,1,-1,,
https://kjgluyi.pages.dev/,1,https://kjgluyi.pages.dev/,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,,
https://cac.pages.dev/,1,https://cac.pages.dev/,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,,
https://uploadautenticationdomainnameserver02.pages.dev/,1,https://uploadautenticationdomainnameserver02.pages.dev/,0,0,0,0,0,0,0,1,0,0,0,0,1,-1,,
http://web-validacionuser-ficohn2024m.jimdofree.com/,1,http://web-validacionuser-ficohn2024m.jimdofree.com/,0,0,0,1,0,0,0,1,0,0,1,0,0,0,,
https://us18.list-manage.com/survey?u=215aa1576e9be8c516dea5274&id=33baa5f883&attribution=false,1,https://us18.list-manage.com/survey?u=215aa1576e9be8c516dea5274&id=33baa5f883&attribution=false,1,0,0,1,0,0,0,0,0,0,0,0,0,0,,
https://us18.list-manage.com/survey?u=1bd4c87f975bb50c1c85f05fa&id=7c2fc9fdc2&attribution=false,1,https://us18.list-manage.com/survey?u=1bd4c87f975bb50c1c85f05fa&id=7c2fc9fdc2&attribution=false,1,0,0,1,0,0,0,0,0,0,0,0,0,0,,
